record_id,state,taluk_name,rainfall_mm,metric_group,holder_group,value,unit,value_level,is_zero
AG01304,Karnataka,Nanjangud,2261.5,Area,Total,68306.63,Area,High,No
AG01305,Karnataka,Naragund,1123.6,Numbers,Male,14880.0,Count,Medium,No
AG01306,Karnataka,Naragund,1123.6,Numbers,Female,3157.0,Count,Low,No
AG01307,Karnataka,Naragund,1123.6,Numbers,Institution,11.0,Count,Low,No
AG01308,Karnataka,Naragund,1123.6,Numbers,Total,18048.0,Count,Medium,No
AG01309,Karnataka,Naragund,1123.6,Area,Male,34189.87,Area,Medium,No
AG01310,Karnataka,Naragund,1123.6,Area,Female,6236.39,Area,Low,No
AG01311,Karnataka,Naragund,1123.6,Area,Institution,118.47,Area,Low,No
AG01312,Karnataka,Naragund,1123.6,Area,Total,40544.73,Area,Medium,No
AG01313,Karnataka,Narasimharajapura,1145.6,Numbers,Male,6153.0,Count,Low,No
AG01314,Karnataka,Narasimharajapura,1145.6,Numbers,Female,1977.0,Count,Low,No
AG01315,Karnataka,Narasimharajapura,1145.6,Numbers,Institution,84.0,Count,Low,No
AG01316,Karnataka,Narasimharajapura,1145.6,Numbers,Total,8214.0,Count,Low,No
AG01317,Karnataka,Narasimharajapura,1145.6,Area,Male,9449.93,Area,Low,No
AG01318,Karnataka,Narasimharajapura,1145.6,Area,Female,2798.44,Area,Low,No
AG01319,Karnataka,Narasimharajapura,1145.6,Area,Institution,1130.91,Area,Low,No
AG01320,Karnataka,Narasimharajapura,1145.6,Area,Total,13379.28,Area,Medium,No
AG01321,Karnataka,Navalgund,1850.7,Numbers,Male,32955.0,Count,Medium,No
AG01322,Karnataka,Navalgund,1850.7,Numbers,Female,6396.0,Count,Low,No
AG01323,Karnataka,Navalgund,1850.7,Numbers,Institution,31.0,Count,Low,No
AG01324,Karnataka,Navalgund,1850.7,Numbers,Total,39382.0,Count,Medium,No
AG01325,Karnataka,Navalgund,1850.7,Area,Male,85489.32,Area,High,No
AG01326,Karnataka,Navalgund,1850.7,Area,Female,14951.82,Area,Medium,No
AG01327,Karnataka,Navalgund,1850.7,Area,Institution,165.49,Area,Low,No
AG01328,Karnataka,Navalgund,1850.7,Area,Total,100606.63,Area,High,No
AG01329,Karnataka,Nelamangala,1545.8,Numbers,Male,29437.0,Count,Medium,No
AG01330,Karnataka,Nelamangala,1545.8,Numbers,Female,9460.0,Count,Low,No
AG01331,Karnataka,Nelamangala,1545.8,Numbers,Institution,16.0,Count,Low,No
AG01332,Karnataka,Nelamangala,1545.8,Numbers,Total,38913.0,Count,Medium,No
AG01333,Karnataka,Nelamangala,1545.8,Area,Male,25733.89,Area,Medium,No
AG01334,Karnataka,Nelamangala,1545.8,Area,Female,7513.05,Area,Low,No
AG01335,Karnataka,Nelamangala,1545.8,Area,Institution,51.5,Area,Low,No
AG01336,Karnataka,Nelamangala,1545.8,Area,Total,33298.44,Area,Medium,No
AG01337,Karnataka,Nidagundi,1494.0,Numbers,Male,0.0,Count,Zero,Yes
AG01338,Karnataka,Nidagundi,1494.0,Numbers,Female,0.0,Count,Zero,Yes
AG01339,Karnataka,Nidagundi,1494.0,Numbers,Institution,0.0,Count,Zero,Yes
AG01340,Karnataka,Nidagundi,1494.0,Numbers,Total,0.0,Count,Zero,Yes
AG01341,Karnataka,Nidagundi,1494.0,Area,Male,0.0,Area,Zero,Yes
AG01342,Karnataka,Nidagundi,1494.0,Area,Female,0.0,Area,Zero,Yes
AG01343,Karnataka,Nidagundi,1494.0,Area,Institution,0.0,Area,Zero,Yes
AG01344,Karnataka,Nidagundi,1494.0,Area,Total,0.0,Area,Zero,Yes
AG01345,Karnataka,Nippani,2489.6,Numbers,Male,0.0,Count,Zero,Yes
AG01346,Karnataka,Nippani,2489.6,Numbers,Female,0.0,Count,Zero,Yes
AG01347,Karnataka,Nippani,2489.6,Numbers,Institution,0.0,Count,Zero,Yes
AG01348,Karnataka,Nippani,2489.6,Numbers,Total,0.0,Count,Zero,Yes
AG01349,Karnataka,Nippani,2489.6,Area,Male,0.0,Area,Zero,Yes
AG01350,Karnataka,Nippani,2489.6,Area,Female,0.0,Area,Zero,Yes
AG01351,Karnataka,Nippani,2489.6,Area,Institution,0.0,Area,Zero,Yes
AG01352,Karnataka,Nippani,2489.6,Area,Total,0.0,Area,Zero,Yes
AG01353,Karnataka,Nyamati,2124.4,Numbers,Male,0.0,Count,Zero,Yes
AG01354,Karnataka,Nyamati,2124.4,Numbers,Female,0.0,Count,Zero,Yes
AG01355,Karnataka,Nyamati,2124.4,Numbers,Institution,0.0,Count,Zero,Yes
AG01356,Karnataka,Nyamati,2124.4,Numbers,Total,0.0,Count,Zero,Yes
AG01357,Karnataka,Nyamati,2124.4,Area,Male,0.0,Area,Zero,Yes
AG01358,Karnataka,Nyamati,2124.4,Area,Female,0.0,Area,Zero,Yes
AG01359,Karnataka,Nyamati,2124.4,Area,Institution,0.0,Area,Zero,Yes
AG01360,Karnataka,Nyamati,2124.4,Area,Total,0.0,Area,Zero,Yes
AG01361,Karnataka,Pandavpura,742.5,Numbers,Male,42859.0,Count,Medium,No
AG01362,Karnataka,Pandavpura,742.5,Numbers,Female,13518.0,Count,Medium,No
AG01363,Karnataka,Pandavpura,742.5,Numbers,Institution,243.0,Count,Low,No
AG01364,Karnataka,Pandavpura,742.5,Numbers,Total,56620.0,Count,High,No
AG01365,Karnataka,Pandavpura,742.5,Area,Male,25168.57,Area,Medium,No
AG01366,Karnataka,Pandavpura,742.5,Area,Female,7020.23,Area,Low,No
AG01367,Karnataka,Pandavpura,742.5,Area,Institution,458.51,Area,Low,No
AG01368,Karnataka,Pandavpura,742.5,Area,Total,32647.31,Area,Medium,No
AG01369,Karnataka,Pavagada,2108.1,Numbers,Male,28457.0,Count,Medium,No
AG01370,Karnataka,Pavagada,2108.1,Numbers,Female,9588.0,Count,Low,No
AG01371,Karnataka,Pavagada,2108.1,Numbers,Institution,11.0,Count,Low,No
AG01372,Karnataka,Pavagada,2108.1,Numbers,Total,38056.0,Count,Medium,No
AG01373,Karnataka,Pavagada,2108.1,Area,Male,67444.22,Area,High,No
AG01374,Karnataka,Pavagada,2108.1,Area,Female,20647.58,Area,Medium,No
AG01375,Karnataka,Pavagada,2108.1,Area,Institution,46.7,Area,Low,No
AG01376,Karnataka,Pavagada,2108.1,Area,Total,88138.5,Area,High,No
AG01377,Karnataka,Piriyapatna,1483.5,Numbers,Male,39144.0,Count,Medium,No
AG01378,Karnataka,Piriyapatna,1483.5,Numbers,Female,11903.0,Count,Medium,No
AG01379,Karnataka,Piriyapatna,1483.5,Numbers,Institution,22.0,Count,Low,No
AG01380,Karnataka,Piriyapatna,1483.5,Numbers,Total,51069.0,Count,High,No
AG01381,Karnataka,Piriyapatna,1483.5,Area,Male,36510.54,Area,Medium,No
AG01382,Karnataka,Piriyapatna,1483.5,Area,Female,11834.15,Area,Medium,No
AG01383,Karnataka,Piriyapatna,1483.5,Area,Institution,1739.79,Area,Low,No
AG01384,Karnataka,Piriyapatna,1483.5,Area,Total,50084.48,Area,High,No
AG01385,Karnataka,Puttur,616.7,Numbers,Male,19642.0,Count,Medium,No
AG01386,Karnataka,Puttur,616.7,Numbers,Female,8912.0,Count,Low,No
AG01387,Karnataka,Puttur,616.7,Numbers,Institution,94.0,Count,Low,No
AG01388,Karnataka,Puttur,616.7,Numbers,Total,28648.0,Count,Medium,No
AG01389,Karnataka,Puttur,616.7,Area,Male,15088.3,Area,Medium,No
AG01390,Karnataka,Puttur,616.7,Area,Female,6606.91,Area,Low,No
AG01391,Karnataka,Puttur,616.7,Area,Institution,116.66,Area,Low,No
AG01392,Karnataka,Puttur,616.7,Area,Total,21811.87,Area,Medium,No
AG01393,Karnataka,Rabakavi Banahatti,1663.4,Numbers,Male,0.0,Count,Zero,Yes
AG01394,Karnataka,Rabakavi Banahatti,1663.4,Numbers,Female,0.0,Count,Zero,Yes
AG01395,Karnataka,Rabakavi Banahatti,1663.4,Numbers,Institution,0.0,Count,Zero,Yes
AG01396,Karnataka,Rabakavi Banahatti,1663.4,Numbers,Total,0.0,Count,Zero,Yes
AG01397,Karnataka,Rabakavi Banahatti,1663.4,Area,Male,0.0,Area,Zero,Yes
AG01398,Karnataka,Rabakavi Banahatti,1663.4,Area,Female,0.0,Area,Zero,Yes
AG01399,Karnataka,Rabakavi Banahatti,1663.4,Area,Institution,0.0,Area,Zero,Yes
AG01400,Karnataka,Rabakavi Banahatti,1663.4,Area,Total,0.0,Area,Zero,Yes
AG01401,Karnataka,Raibag,837.9,Numbers,Male,44192.0,Count,Medium,No
AG01402,Karnataka,Raibag,837.9,Numbers,Female,3619.0,Count,Low,No
AG01403,Karnataka,Raibag,837.9,Numbers,Institution,90.0,Count,Low,No
AG01404,Karnataka,Raibag,837.9,Numbers,Total,47901.0,Count,Medium,No
AG01405,Karnataka,Raibag,837.9,Area,Male,74218.0,Area,High,No
AG01406,Karnataka,Raibag,837.9,Area,Female,4930.0,Area,Low,No
AG01407,Karnataka,Raibag,837.9,Area,Institution,795.0,Area,Low,No
AG01408,Karnataka,Raibag,837.9,Area,Total,79943.0,Area,High,No
AG01409,Karnataka,Raichur,948.2,Numbers,Male,46861.0,Count,Medium,No
AG01410,Karnataka,Raichur,948.2,Numbers,Female,8831.0,Count,Low,No
AG01411,Karnataka,Raichur,948.2,Numbers,Institution,146.0,Count,Low,No
AG01412,Karnataka,Raichur,948.2,Numbers,Total,55838.0,Count,High,No
AG01413,Karnataka,Raichur,948.2,Area,Male,84977.89,Area,High,No
AG01414,Karnataka,Raichur,948.2,Area,Female,13957.75,Area,Medium,No
AG01415,Karnataka,Raichur,948.2,Area,Institution,484.16,Area,Low,No
AG01416,Karnataka,Raichur,948.2,Area,Total,99419.8,Area,High,No
AG01417,Karnataka,Ramadurg,902.2,Numbers,Male,38627.0,Count,Medium,No
AG01418,Karnataka,Ramadurg,902.2,Numbers,Female,4864.0,Count,Low,No
AG01419,Karnataka,Ramadurg,902.2,Numbers,Institution,166.0,Count,Low,No
AG01420,Karnataka,Ramadurg,902.2,Numbers,Total,43657.0,Count,Medium,No
AG01421,Karnataka,Ramadurg,902.2,Area,Male,84520.0,Area,High,No
AG01422,Karnataka,Ramadurg,902.2,Area,Female,9826.0,Area,Low,No
AG01423,Karnataka,Ramadurg,902.2,Area,Institution,3886.0,Area,Low,No
AG01424,Karnataka,Ramadurg,902.2,Area,Total,98232.0,Area,High,No
AG01425,Karnataka,Ramanagar,1324.4,Numbers,Male,34332.0,Count,Medium,No
AG01426,Karnataka,Ramanagar,1324.4,Numbers,Female,10008.0,Count,Medium,No
AG01427,Karnataka,Ramanagar,1324.4,Numbers,Institution,39.0,Count,Low,No
AG01428,Karnataka,Ramanagar,1324.4,Numbers,Total,44379.0,Count,Medium,No
AG01429,Karnataka,Ramanagar,1324.4,Area,Male,25065.42,Area,Medium,No
AG01430,Karnataka,Ramanagar,1324.4,Area,Female,6963.34,Area,Low,No
AG01431,Karnataka,Ramanagar,1324.4,Area,Institution,55.76,Area,Low,No
AG01432,Karnataka,Ramanagar,1324.4,Area,Total,32084.52,Area,Medium,No
AG01433,Karnataka,Ranebennur,2169.9,Numbers,Male,37105.0,Count,Medium,No
AG01434,Karnataka,Ranebennur,2169.9,Numbers,Female,4289.0,Count,Low,No
AG01435,Karnataka,Ranebennur,2169.9,Numbers,Institution,37.0,Count,Low,No
AG01436,Karnataka,Ranebennur,2169.9,Numbers,Total,41431.0,Count,Medium,No
AG01437,Karnataka,Ranebennur,2169.9,Area,Male,59553.5,Area,High,No
AG01438,Karnataka,Ranebennur,2169.9,Area,Female,6150.03,Area,Low,No
AG01439,Karnataka,Ranebennur,2169.9,Area,Institution,117.38,Area,Low,No
AG01440,Karnataka,Ranebennur,2169.9,Area,Total,65820.91,Area,High,No
AG01441,Karnataka,Ratteehalli,968.8,Numbers,Male,0.0,Count,Zero,Yes
AG01442,Karnataka,Ratteehalli,968.8,Numbers,Female,0.0,Count,Zero,Yes
AG01443,Karnataka,Ratteehalli,968.8,Numbers,Institution,0.0,Count,Zero,Yes
AG01444,Karnataka,Ratteehalli,968.8,Numbers,Total,0.0,Count,Zero,Yes
AG01445,Karnataka,Ratteehalli,968.8,Area,Male,0.0,Area,Zero,Yes
AG01446,Karnataka,Ratteehalli,968.8,Area,Female,0.0,Area,Zero,Yes
AG01447,Karnataka,Ratteehalli,968.8,Area,Institution,0.0,Area,Zero,Yes
AG01448,Karnataka,Ratteehalli,968.8,Area,Total,0.0,Area,Zero,Yes
AG01449,Karnataka,Rona,1764.4,Numbers,Male,47458.0,Count,Medium,No
AG01450,Karnataka,Rona,1764.4,Numbers,Female,7653.0,Count,Low,No
AG01451,Karnataka,Rona,1764.4,Numbers,Institution,25.0,Count,Low,No
AG01452,Karnataka,Rona,1764.4,Numbers,Total,55136.0,Count,High,No
AG01453,Karnataka,Rona,1764.4,Area,Male,102222.01,Area,High,No
AG01454,Karnataka,Rona,1764.4,Area,Female,15430.0,Area,Medium,No
AG01455,Karnataka,Rona,1764.4,Area,Institution,92.21,Area,Low,No
AG01456,Karnataka,Rona,1764.4,Area,Total,117744.22,Area,High,No
AG01457,Karnataka,Sagara,1222.0,Numbers,Male,24378.0,Count,Medium,No
AG01458,Karnataka,Sagara,1222.0,Numbers,Female,7687.0,Count,Low,No
AG01459,Karnataka,Sagara,1222.0,Numbers,Institution,38.0,Count,Low,No
AG01460,Karnataka,Sagara,1222.0,Numbers,Total,32103.0,Count,Medium,No
AG01461,Karnataka,Sagara,1222.0,Area,Male,26416.47,Area,Medium,No
AG01462,Karnataka,Sagara,1222.0,Area,Female,7981.83,Area,Low,No
AG01463,Karnataka,Sagara,1222.0,Area,Institution,204.9,Area,Low,No
AG01464,Karnataka,Sagara,1222.0,Area,Total,34603.2,Area,Medium,No
AG01465,Karnataka,Sakleshpura,1661.6,Numbers,Male,22175.0,Count,Medium,No
AG01466,Karnataka,Sakleshpura,1661.6,Numbers,Female,5586.0,Count,Low,No
AG01467,Karnataka,Sakleshpura,1661.6,Numbers,Institution,54.0,Count,Low,No
AG01468,Karnataka,Sakleshpura,1661.6,Numbers,Total,27815.0,Count,Medium,No
AG01469,Karnataka,Sakleshpura,1661.6,Area,Male,39504.83,Area,Medium,No
AG01470,Karnataka,Sakleshpura,1661.6,Area,Female,8181.56,Area,Low,No
AG01471,Karnataka,Sakleshpura,1661.6,Area,Institution,371.2,Area,Low,No
AG01472,Karnataka,Sakleshpura,1661.6,Area,Total,48057.59,Area,Medium,No
AG01473,Karnataka,Saraguru,1318.6,Numbers,Male,0.0,Count,Zero,Yes
AG01474,Karnataka,Saraguru,1318.6,Numbers,Female,0.0,Count,Zero,Yes
AG01475,Karnataka,Saraguru,1318.6,Numbers,Institution,0.0,Count,Zero,Yes
AG01476,Karnataka,Saraguru,1318.6,Numbers,Total,0.0,Count,Zero,Yes
AG01477,Karnataka,Saraguru,1318.6,Area,Male,0.0,Area,Zero,Yes
AG01478,Karnataka,Saraguru,1318.6,Area,Female,0.0,Area,Zero,Yes
AG01479,Karnataka,Saraguru,1318.6,Area,Institution,0.0,Area,Zero,Yes
AG01480,Karnataka,Saraguru,1318.6,Area,Total,0.0,Area,Zero,Yes
AG01481,Karnataka,Savadatti,1150.8,Numbers,Male,49268.0,Count,Medium,No
AG01482,Karnataka,Savadatti,1150.8,Numbers,Female,5793.0,Count,Low,No
AG01483,Karnataka,Savadatti,1150.8,Numbers,Institution,130.0,Count,Low,No
AG01484,Karnataka,Savadatti,1150.8,Numbers,Total,55191.0,Count,High,No
AG01485,Karnataka,Savadatti,1150.8,Area,Male,108956.0,Area,High,No
AG01486,Karnataka,Savadatti,1150.8,Area,Female,12245.0,Area,Medium,No
AG01487,Karnataka,Savadatti,1150.8,Area,Institution,2952.0,Area,Low,No
AG01488,Karnataka,Savadatti,1150.8,Area,Total,124153.0,Area,High,No
AG01489,Karnataka,Savanur,2071.2,Numbers,Male,21694.0,Count,Medium,No
AG01490,Karnataka,Savanur,2071.2,Numbers,Female,2304.0,Count,Low,No
AG01491,Karnataka,Savanur,2071.2,Numbers,Institution,30.0,Count,Low,No
AG01492,Karnataka,Savanur,2071.2,Numbers,Total,24028.0,Count,Medium,No
AG01493,Karnataka,Savanur,2071.2,Area,Male,43519.9,Area,Medium,No
AG01494,Karnataka,Savanur,2071.2,Area,Female,4189.89,Area,Low,No
AG01495,Karnataka,Savanur,2071.2,Area,Institution,300.02,Area,Low,No
AG01496,Karnataka,Savanur,2071.2,Area,Total,48009.81,Area,Medium,No
AG01497,Karnataka,Sedam,1205.2,Numbers,Male,37289.0,Count,Medium,No
AG01498,Karnataka,Sedam,1205.2,Numbers,Female,10226.0,Count,Medium,No
AG01499,Karnataka,Sedam,1205.2,Numbers,Institution,40.0,Count,Low,No
AG01500,Karnataka,Sedam,1205.2,Numbers,Total,47555.0,Count,Medium,No
AG01501,Karnataka,Sedam,1205.2,Area,Male,67384.3,Area,High,No
AG01502,Karnataka,Sedam,1205.2,Area,Female,18492.9,Area,Medium,No
AG01503,Karnataka,Sedam,1205.2,Area,Institution,177.92,Area,Low,No
AG01504,Karnataka,Sedam,1205.2,Area,Total,86055.12,Area,High,No
AG01505,Karnataka,Shahapur,1889.7,Numbers,Male,59498.0,Count,High,No
AG01506,Karnataka,Shahapur,1889.7,Numbers,Female,14416.0,Count,Medium,No
AG01507,Karnataka,Shahapur,1889.7,Numbers,Institution,1.0,Count,Low,No
AG01508,Karnataka,Shahapur,1889.7,Numbers,Total,73915.0,Count,High,No
AG01509,Karnataka,Shahapur,1889.7,Area,Male,117706.43,Area,High,No
AG01510,Karnataka,Shahapur,1889.7,Area,Female,27842.68,Area,Medium,No
AG01511,Karnataka,Shahapur,1889.7,Area,Institution,2.06,Area,Low,No
AG01512,Karnataka,Shahapur,1889.7,Area,Total,145551.17,Area,High,No
AG01513,Karnataka,Shahbadha,1916.8,Numbers,Male,0.0,Count,Zero,Yes
AG01514,Karnataka,Shahbadha,1916.8,Numbers,Female,0.0,Count,Zero,Yes
AG01515,Karnataka,Shahbadha,1916.8,Numbers,Institution,0.0,Count,Zero,Yes
AG01516,Karnataka,Shahbadha,1916.8,Numbers,Total,0.0,Count,Zero,Yes
AG01517,Karnataka,Shahbadha,1916.8,Area,Male,0.0,Area,Zero,Yes
AG01518,Karnataka,Shahbadha,1916.8,Area,Female,0.0,Area,Zero,Yes
AG01519,Karnataka,Shahbadha,1916.8,Area,Institution,0.0,Area,Zero,Yes
AG01520,Karnataka,Shahbadha,1916.8,Area,Total,0.0,Area,Zero,Yes
AG01521,Karnataka,Shidlagatta,837.0,Numbers,Male,25116.0,Count,Medium,No
AG01522,Karnataka,Shidlagatta,837.0,Numbers,Female,8098.0,Count,Low,No
AG01523,Karnataka,Shidlagatta,837.0,Numbers,Institution,70.0,Count,Low,No
AG01524,Karnataka,Shidlagatta,837.0,Numbers,Total,33284.0,Count,Medium,No
AG01525,Karnataka,Shidlagatta,837.0,Area,Male,19383.22,Area,Medium,No
AG01526,Karnataka,Shidlagatta,837.0,Area,Female,6346.8,Area,Low,No
AG01527,Karnataka,Shidlagatta,837.0,Area,Institution,72.37,Area,Low,No
AG01528,Karnataka,Shidlagatta,837.0,Area,Total,25802.39,Area,Medium,No
AG01529,Karnataka,Shiggaon,1952.6,Numbers,Male,20066.0,Count,Medium,No
AG01530,Karnataka,Shiggaon,1952.6,Numbers,Female,3390.0,Count,Low,No
AG01531,Karnataka,Shiggaon,1952.6,Numbers,Institution,50.0,Count,Low,No
AG01532,Karnataka,Shiggaon,1952.6,Numbers,Total,23506.0,Count,Medium,No
AG01533,Karnataka,Shiggaon,1952.6,Area,Male,36680.39,Area,Medium,No
AG01534,Karnataka,Shiggaon,1952.6,Area,Female,6042.0,Area,Low,No
AG01535,Karnataka,Shiggaon,1952.6,Area,Institution,266.86,Area,Low,No
AG01536,Karnataka,Shiggaon,1952.6,Area,Total,42989.25,Area,Medium,No
AG01537,Karnataka,Shikaripura,1538.6,Numbers,Male,32875.0,Count,Medium,No
AG01538,Karnataka,Shikaripura,1538.6,Numbers,Female,8318.0,Count,Low,No
AG01539,Karnataka,Shikaripura,1538.6,Numbers,Institution,108.0,Count,Low,No
AG01540,Karnataka,Shikaripura,1538.6,Numbers,Total,41301.0,Count,Medium,No
AG01541,Karnataka,Shikaripura,1538.6,Area,Male,38696.45,Area,Medium,No
AG01542,Karnataka,Shikaripura,1538.6,Area,Female,9362.32,Area,Low,No
AG01543,Karnataka,Shikaripura,1538.6,Area,Institution,165.76,Area,Low,No
AG01544,Karnataka,Shikaripura,1538.6,Area,Total,48224.53,Area,Medium,No
AG01545,Karnataka,Shimoga,789.8,Numbers,Male,27598.0,Count,Medium,No
AG01546,Karnataka,Shimoga,789.8,Numbers,Female,8733.0,Count,Low,No
AG01547,Karnataka,Shimoga,789.8,Numbers,Institution,167.0,Count,Low,No
AG01548,Karnataka,Shimoga,789.8,Numbers,Total,36498.0,Count,Medium,No
AG01549,Karnataka,Shimoga,789.8,Area,Male,31147.81,Area,Medium,No
AG01550,Karnataka,Shimoga,789.8,Area,Female,9820.67,Area,Low,No
AG01551,Karnataka,Shimoga,789.8,Area,Institution,689.85,Area,Low,No
AG01552,Karnataka,Shimoga,789.8,Area,Total,41658.33,Area,Medium,No
AG01553,Karnataka,Shirahatti,1107.5,Numbers,Male,31790.0,Count,Medium,No
AG01554,Karnataka,Shirahatti,1107.5,Numbers,Female,5391.0,Count,Low,No
AG01555,Karnataka,Shirahatti,1107.5,Numbers,Institution,80.0,Count,Low,No
AG01556,Karnataka,Shirahatti,1107.5,Numbers,Total,37261.0,Count,Medium,No
AG01557,Karnataka,Shirahatti,1107.5,Area,Male,67267.68,Area,High,No
AG01558,Karnataka,Shirahatti,1107.5,Area,Female,9748.39,Area,Low,No
AG01559,Karnataka,Shirahatti,1107.5,Area,Institution,287.17,Area,Low,No
AG01560,Karnataka,Shirahatti,1107.5,Area,Total,77303.24,Area,High,No
AG01561,Karnataka,Shorapur,621.8,Numbers,Male,61270.0,Count,High,No
AG01562,Karnataka,Shorapur,621.8,Numbers,Female,13214.0,Count,Medium,No
AG01563,Karnataka,Shorapur,621.8,Numbers,Institution,4.0,Count,Low,No
AG01564,Karnataka,Shorapur,621.8,Numbers,Total,74488.0,Count,High,No
AG01565,Karnataka,Shorapur,621.8,Area,Male,125582.2,Area,High,No
AG01566,Karnataka,Shorapur,621.8,Area,Female,26128.36,Area,Medium,No
AG01567,Karnataka,Shorapur,621.8,Area,Institution,11.99,Area,Low,No
AG01568,Karnataka,Shorapur,621.8,Area,Total,151722.55,Area,High,No
AG01569,Karnataka,Siddapur,1077.8,Numbers,Male,14024.0,Count,Medium,No
AG01570,Karnataka,Siddapur,1077.8,Numbers,Female,3918.0,Count,Low,No
AG01571,Karnataka,Siddapur,1077.8,Numbers,Institution,29.0,Count,Low,No
AG01572,Karnataka,Siddapur,1077.8,Numbers,Total,17971.0,Count,Medium,No
AG01573,Karnataka,Siddapur,1077.8,Area,Male,11520.79,Area,Medium,No
AG01574,Karnataka,Siddapur,1077.8,Area,Female,3160.83,Area,Low,No
AG01575,Karnataka,Siddapur,1077.8,Area,Institution,55.48,Area,Low,No
AG01576,Karnataka,Siddapur,1077.8,Area,Total,14737.1,Area,Medium,No
AG01577,Karnataka,Sindagi,1763.7,Numbers,Male,66559.0,Count,High,No
AG01578,Karnataka,Sindagi,1763.7,Numbers,Female,10696.0,Count,Medium,No
AG01579,Karnataka,Sindagi,1763.7,Numbers,Institution,3.0,Count,Low,No
AG01580,Karnataka,Sindagi,1763.7,Numbers,Total,77258.0,Count,High,No
AG01581,Karnataka,Sindagi,1763.7,Area,Male,175068.47,Area,High,No
AG01582,Karnataka,Sindagi,1763.7,Area,Female,26285.38,Area,Medium,No
AG01583,Karnataka,Sindagi,1763.7,Area,Institution,2.33,Area,Low,No
AG01584,Karnataka,Sindagi,1763.7,Area,Total,201356.18,Area,High,No
AG01585,Karnataka,Sindhanur,2240.3,Numbers,Male,31391.0,Count,Medium,No
AG01586,Karnataka,Sindhanur,2240.3,Numbers,Female,10259.0,Count,Medium,No
AG01587,Karnataka,Sindhanur,2240.3,Numbers,Institution,320.0,Count,Low,No
AG01588,Karnataka,Sindhanur,2240.3,Numbers,Total,41970.0,Count,Medium,No
AG01589,Karnataka,Sindhanur,2240.3,Area,Male,79215.29,Area,High,No
AG01590,Karnataka,Sindhanur,2240.3,Area,Female,22050.64,Area,Medium,No
AG01591,Karnataka,Sindhanur,2240.3,Area,Institution,2159.74,Area,Low,No
AG01592,Karnataka,Sindhanur,2240.3,Area,Total,103425.67,Area,High,No
AG01593,Karnataka,Sira,1325.3,Numbers,Male,42933.0,Count,Medium,No
AG01594,Karnataka,Sira,1325.3,Numbers,Female,13221.0,Count,Medium,No
AG01595,Karnataka,Sira,1325.3,Numbers,Institution,46.0,Count,Low,No
AG01596,Karnataka,Sira,1325.3,Numbers,Total,56200.0,Count,High,No
AG01597,Karnataka,Sira,1325.3,Area,Male,77008.5,Area,High,No
AG01598,Karnataka,Sira,1325.3,Area,Female,21877.02,Area,Medium,No
AG01599,Karnataka,Sira,1325.3,Area,Institution,162.06,Area,Low,No
AG01600,Karnataka,Sira,1325.3,Area,Total,99047.58,Area,High,No
AG01601,Karnataka,Siraguppa,2365.1,Numbers,Male,35358.0,Count,Medium,No
AG01602,Karnataka,Siraguppa,2365.1,Numbers,Female,12497.0,Count,Medium,No
AG01603,Karnataka,Siraguppa,2365.1,Numbers,Institution,179.0,Count,Low,No
AG01604,Karnataka,Siraguppa,2365.1,Numbers,Total,48034.0,Count,Medium,No
AG01605,Karnataka,Siraguppa,2365.1,Area,Male,64134.06,Area,High,No
AG01606,Karnataka,Siraguppa,2365.1,Area,Female,19818.84,Area,Medium,No
AG01607,Karnataka,Siraguppa,2365.1,Area,Institution,524.43,Area,Low,No
AG01608,Karnataka,Siraguppa,2365.1,Area,Total,84477.33,Area,High,No
AG01609,Karnataka,Sirivara,901.2,Numbers,Male,6429.0,Count,Low,No
AG01610,Karnataka,Sirivara,901.2,Numbers,Female,2108.0,Count,Low,No
AG01611,Karnataka,Sirivara,901.2,Numbers,Institution,11.0,Count,Low,No
AG01612,Karnataka,Sirivara,901.2,Numbers,Total,8548.0,Count,Low,No
AG01613,Karnataka,Sirivara,901.2,Area,Male,3154.0,Area,Low,No
AG01614,Karnataka,Sirivara,901.2,Area,Female,564.6,Area,Low,No
AG01615,Karnataka,Sirivara,901.2,Area,Institution,10.0,Area,Low,No
AG01616,Karnataka,Sirivara,901.2,Area,Total,3728.6,Area,Low,No
AG01617,Karnataka,Sirsi,1706.4,Numbers,Male,17446.0,Count,Medium,No
AG01618,Karnataka,Sirsi,1706.4,Numbers,Female,4494.0,Count,Low,No
AG01619,Karnataka,Sirsi,1706.4,Numbers,Institution,69.0,Count,Low,No
AG01620,Karnataka,Sirsi,1706.4,Numbers,Total,22009.0,Count,Medium,No
AG01621,Karnataka,Sirsi,1706.4,Area,Male,19479.72,Area,Medium,No
AG01622,Karnataka,Sirsi,1706.4,Area,Female,4467.19,Area,Low,No
AG01623,Karnataka,Sirsi,1706.4,Area,Institution,120.15,Area,Low,No
AG01624,Karnataka,Sirsi,1706.4,Area,Total,24067.06,Area,Medium,No
AG01625,Karnataka,Somawarpet,2435.3,Numbers,Male,21505.0,Count,Medium,No
AG01626,Karnataka,Somawarpet,2435.3,Numbers,Female,5155.0,Count,Low,No
AG01627,Karnataka,Somawarpet,2435.3,Numbers,Institution,165.0,Count,Low,No
AG01628,Karnataka,Somawarpet,2435.3,Numbers,Total,26825.0,Count,Medium,No
AG01629,Karnataka,Somawarpet,2435.3,Area,Male,36158.51,Area,Medium,No
